Center Image,Left Image,Right Image,Steering,Throttle,Reverse,Speed
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_04_51_077.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_04_51_077.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_04_51_077.jpg,0,0,1,10.05346
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_04_51_155.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_04_51_155.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_04_51_155.jpg,0,0,1,10.26595
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_04_51_229.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_04_51_229.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_04_51_229.jpg,0.05,0,1,10.47465
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_04_51_301.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_04_51_301.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_04_51_301.jpg,0.2,0,1,10.61694
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_04_51_376.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_04_51_376.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_04_51_376.jpg,0.4,0,1,10.77772
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_04_51_446.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_04_51_446.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_04_51_446.jpg,0,0,1,10.9436
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_04_51_517.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_04_51_517.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_04_51_517.jpg,0,0,1,11.09184
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_04_51_592.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_04_51_592.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_04_51_592.jpg,0,0,1,11.23432
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_04_51_659.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_04_51_659.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_04_51_659.jpg,0,0,1,11.40576
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_04_51_729.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_04_51_729.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_04_51_729.jpg,0.1,0,1,11.45723
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_04_51_797.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_04_51_797.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_04_51_797.jpg,0.25,0,1,11.80266
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_04_51_871.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_04_51_871.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_04_51_871.jpg,0,0,1,11.94718
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_04_51_939.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_04_51_939.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_04_51_939.jpg,0,0,1,11.9211
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_04_52_010.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_04_52_010.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_04_52_010.jpg,0,0,1,12.1129
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_04_52_078.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_04_52_078.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_04_52_078.jpg,0,0,1,12.29954
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_04_52_149.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_04_52_149.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_04_52_149.jpg,0,0,1,12.57616
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_04_52_219.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_04_52_219.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_04_52_219.jpg,0,0,1,12.52091
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_04_52_291.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_04_52_291.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_04_52_291.jpg,0.2,0,1,12.67998
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_04_52_359.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_04_52_359.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_04_52_359.jpg,0.35,0,1,13.00796
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_04_52_432.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_04_52_432.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_04_52_432.jpg,0,0,1,13.14783
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_04_52_499.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_04_52_499.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_04_52_499.jpg,0,0,1,13.09599
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_04_52_570.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_04_52_570.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_04_52_570.jpg,0,0,1,13.2131
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_04_52_637.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_04_52_637.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_04_52_637.jpg,0,0,1,13.56411
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_04_52_707.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_04_52_707.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_04_52_707.jpg,0,0,1,13.73604
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_04_52_773.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_04_52_773.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_04_52_773.jpg,0.05,0,1,13.58212
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_04_52_839.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_04_52_839.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_04_52_839.jpg,0.2,0,1,13.94331
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_04_52_909.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_04_52_909.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_04_52_909.jpg,0.4,0,1,14.06053
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_04_52_977.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_04_52_977.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_04_52_977.jpg,0.5500001,0,1,13.98107
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_04_53_044.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_04_53_044.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_04_53_044.jpg,0.7,0,1,14.2119
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_04_53_119.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_04_53_119.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_04_53_119.jpg,0,0,1,14.34378
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_04_53_195.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_04_53_195.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_04_53_195.jpg,0,0,1,14.51155
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_04_53_273.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_04_53_273.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_04_53_273.jpg,0,0,1,14.6633
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_04_53_348.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_04_53_348.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_04_53_348.jpg,0,0,1,14.83621
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_04_53_420.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_04_53_420.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_04_53_420.jpg,0,0,1,14.69904
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_04_53_495.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_04_53_495.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_04_53_495.jpg,0,0,1,14.87665
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_04_53_571.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_04_53_571.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_04_53_571.jpg,0.1,0,1,15.0392
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_04_53_647.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_04_53_647.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_04_53_647.jpg,0.3,0,1,15.18096
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_04_53_723.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_04_53_723.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_04_53_723.jpg,0.45,0,1,15.39349
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_04_53_796.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_04_53_796.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_04_53_796.jpg,0,0,1,15.46651
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_04_53_867.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_04_53_867.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_04_53_867.jpg,0,0,1,15.59293
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_04_53_934.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_04_53_934.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_04_53_934.jpg,0,0,1,15.54436
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_04_54_003.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_04_54_003.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_04_54_003.jpg,0,0,1,15.8345
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_04_54_079.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_04_54_079.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_04_54_079.jpg,0,0,1,15.99633
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_04_54_149.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_04_54_149.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_04_54_149.jpg,0,0,1,16.14943
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_04_54_216.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_04_54_216.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_04_54_216.jpg,-0.15,0,1,16.02405
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_04_54_286.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_04_54_286.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_04_54_286.jpg,-0.35,0,1,16.1432
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_04_54_361.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_04_54_361.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_04_54_361.jpg,-0.5000001,0,1,16.41131
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_04_54_436.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_04_54_436.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_04_54_436.jpg,0,0,1,16.47523
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_04_54_511.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_04_54_511.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_04_54_511.jpg,0,0,1,16.59851
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_04_54_578.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_04_54_578.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_04_54_578.jpg,0,0,1,16.53628
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_04_54_655.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_04_54_655.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_04_54_655.jpg,0,0,1,16.67361
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_04_54_729.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_04_54_729.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_04_54_729.jpg,0,0,1,16.82448
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_04_54_801.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_04_54_801.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_04_54_801.jpg,0,0,1,17.05484
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_04_54_874.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_04_54_874.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_04_54_874.jpg,0.2,0,1,17.17063
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_04_54_949.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_04_54_949.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_04_54_949.jpg,0,0,1,17.29081
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_04_55_023.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_04_55_023.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_04_55_023.jpg,0,0,1,17.27431
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_04_55_095.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_04_55_095.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_04_55_095.jpg,0,0,1,17.42199
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_04_55_168.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_04_55_168.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_04_55_168.jpg,0.15,0,1,17.56992
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_04_55_243.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_04_55_243.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_04_55_243.jpg,0.3,0,1,17.77012
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_04_55_316.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_04_55_316.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_04_55_316.jpg,0,0,1,17.896
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_04_55_392.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_04_55_392.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_04_55_392.jpg,0,0,1,18.012
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_04_55_465.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_04_55_465.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_04_55_465.jpg,0.1,0,1,18.13591
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_04_55_539.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_04_55_539.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_04_55_539.jpg,0.25,0,1,18.18122
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_04_55_613.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_04_55_613.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_04_55_613.jpg,0,0,1,18.3123
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_04_55_686.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_04_55_686.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_04_55_686.jpg,0,0,1,18.44941
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_04_55_759.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_04_55_759.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_04_55_759.jpg,0,0,1,18.55915
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_04_55_835.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_04_55_835.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_04_55_835.jpg,0,0,1,18.69098
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_04_55_908.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_04_55_908.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_04_55_908.jpg,0,0,1,18.82205
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_04_55_980.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_04_55_980.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_04_55_980.jpg,0,0,1,18.91862
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_04_56_053.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_04_56_053.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_04_56_053.jpg,0.15,0,1,19.04277
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_04_56_127.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_04_56_127.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_04_56_127.jpg,0.35,0,1,19.12945
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_04_56_200.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_04_56_200.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_04_56_200.jpg,0,0,1,19.19456
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_04_56_273.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_04_56_273.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_04_56_273.jpg,0,0,1,19.32417
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_04_56_348.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_04_56_348.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_04_56_348.jpg,0,0,1,19.44992
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_04_56_422.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_04_56_422.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_04_56_422.jpg,0,0,1,19.5449
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_04_56_494.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_04_56_494.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_04_56_494.jpg,0.1,0,1,19.66806
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_04_56_568.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_04_56_568.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_04_56_568.jpg,0.3,0,1,19.76044
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_04_56_641.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_04_56_641.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_04_56_641.jpg,0,0,1,19.793
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_04_56_713.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_04_56_713.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_04_56_713.jpg,0,0,1,19.90228
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_04_56_787.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_04_56_787.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_04_56_787.jpg,0,0,1,20.02053
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_04_56_856.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_04_56_856.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_04_56_856.jpg,0,0,1,20.11114
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_04_56_925.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_04_56_925.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_04_56_925.jpg,0.2,0,1,20.22206
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_04_56_994.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_04_56_994.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_04_56_994.jpg,0.35,0,1,20.2563
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_04_57_066.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_04_57_066.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_04_57_066.jpg,0,0,1,20.3632
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_04_57_136.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_04_57_136.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_04_57_136.jpg,0,0,1,20.4532
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_04_57_206.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_04_57_206.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_04_57_206.jpg,0,0,1,20.56719
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_04_57_278.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_04_57_278.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_04_57_278.jpg,0.1,0,1,20.65294
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_04_57_350.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_04_57_350.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_04_57_350.jpg,0.3,0,1,20.72573
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_04_57_421.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_04_57_421.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_04_57_421.jpg,0,0,1,20.81617
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_04_57_489.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_04_57_489.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_04_57_489.jpg,0,0,1,20.91952
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_04_57_560.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_04_57_560.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_04_57_560.jpg,0,0,1,21.0038
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_04_57_636.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_04_57_636.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_04_57_636.jpg,0,0,1,21.11616
C:\Users\Shehab Abdo\Documents\data\IMG\center_2023_09_29_12_04_57_706.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\left_2023_09_29_12_04_57_706.jpg,C:\Users\Shehab Abdo\Documents\data\IMG\right_2023_09_29_12_04_57_706.jpg,0,0,1,21.22703
